日期类型,半小时序号,相位,平均流量,标准差,有效日期数
工作日,17,东向西-直行,3.0070193818753275,1.3724863068348683,23
工作日,17,北向南-右转,1.3989046607801499,0.48227983271866137,23
工作日,17,北向南-左转,1.0824857494132112,0.3731927276989642,23
工作日,17,北向南-直行,3.9968704593718565,1.3779423791961756,23
工作日,17,南向北-右转,0.3094706423223434,0.1337699956513256,23
工作日,17,南向北-左转,0.6840929988178118,0.2957020956502987,23
工作日,17,南向北-直行,4.397740706685932,1.9009420434662057,23
工作日,17,西向东-右转,0.32142857142857145,0.17928429140015908,11
工作日,17,西向东-左转,1.0714285714285716,0.597614304667197,11
工作日,17,西向东-直行,1.6071428571428574,0.8964214570007953,11
工作日,18,东向西-右转,2.116704805491991,1.1653211256716804,23
工作日,18,东向西-左转,0.5644546147978642,0.31075230017911476,23
工作日,18,东向西-直行,2.144927536231884,1.1808587406806361,23
工作日,18,北向南-右转,0.7297014143530645,0.2473370249013415,23
工作日,18,北向南-左转,2.154356556661428,0.730233121137294,23
工作日,18,北向南-直行,5.768115942028985,1.9551402920772711,23
工作日,18,南向北-右转,0.245467672068025,0.1039890084192089,23
工作日,18,南向北-左转,0.31092571795283164,0.13171941066433127,23
工作日,18,南向北-直行,3.878389218674796,1.6430263330235002,23
工作日,18,西向东-右转,0.6111535523300229,0.4203208278453635,11
工作日,18,西向东-左转,1.5584415584415583,1.0718181110056766,11
工作日,18,西向东-直行,1.466768525592055,1.0087699868288722,11
工作日,19,东向西-右转,1.7753623188405798,0.881356701617051,23
工作日,19,东向西-左转,0.7101449275362318,0.3525426806468204,23
工作日,19,东向西-直行,1.7753623188405798,0.881356701617051,23
工作日,19,北向南-右转,1.333870101986044,0.5460957707500359,23
工作日,19,北向南-左转,1.615673644659152,0.6614681166831422,23
工作日,19,北向南-直行,4.659151905528717,1.9074894527606885,23
工作日,19,南向北-右转,0.267760459392945,0.1310545114627857,23
工作日,19,南向北-左转,0.3179655455291222,0.15562723236205803,23
工作日,19,南向北-直行,3.8490566037735854,1.8839086022775446,23
工作日,19,西向东-右转,0.13468013468013465,0.0647305850003928,11
工作日,19,西向东-左转,0.8080808080808081,0.3883835100023569,11
工作日,19,西向东-直行,2.6936026936026938,1.2946117000078563,11
工作日,20,东向西-右转,1.7859090256851773,0.8113439471159333,23
工作日,20,东向西-左转,0.5062419285406802,0.22998726059979213,23
工作日,20,东向西-直行,1.968718610991534,0.8943949023325247,23
工作日,20,北向南-右转,1.5113545589410022,0.4907834401428116,23
工作日,20,北向南-左转,1.256190802236677,0.40792389830051873,23
工作日,20,北向南-直行,4.710715508387538,1.5297146186269452,23
工作日,20,南向北-右转,0.36999387630128594,0.2738164751809231,23
工作日,20,南向北-左转,0.68156766687079,0.5043987700701215,23
工作日,20,南向北-直行,5.8614819350887934,4.337829422603045,23
工作日,20,西向东-右转,0.933943754087639,0.38508793755493026,11
工作日,20,西向东-左转,1.3342053629823414,0.5501256250784717,11
工作日,20,西向东-直行,2.368214519293656,0.9764729845142874,11
工作日,21,东向西-右转,1.1061164333087692,0.5390939355297626,23
工作日,21,东向西-左转,0.11643330876934412,0.056746730055764506,23
工作日,21,东向西-直行,2.2122328666175384,1.0781878710595256,23
工作日,21,北向南-右转,1.2329656067488641,0.44142369694097866,23
工作日,21,北向南-左转,1.2740644603071598,0.45613782017234455,23
工作日,21,北向南-直行,5.753839498161368,2.059977252391234,23
工作日,21,南向北-右转,0.0726472206934507,0.032756525902532016,23
工作日,21,南向北-左转,0.12713263621353874,0.057323920329430976,23
工作日,21,南向北-直行,4.104567969179967,1.8507437134930573,23
工作日,21,西向东-右转,0.6895622895622896,0.32161210088294795,11
工作日,21,西向东-左转,2.0255892255892256,0.9447355463436593,11
工作日,21,西向东-直行,3.103030303030303,1.447254453973265,11
工作日,22,东向西-右转,2.24188790560472,0.865644303674574,23
工作日,22,东向西-左转,0.2359882005899705,0.0911204530183762,23
工作日,22,东向西-直行,2.52212389380531,0.9738498416338957,23
工作日,22,北向南-右转,1.980114593865858,0.6182706840680919,23
工作日,22,北向南-左转,1.3464779238287834,0.42042406516630265,23
工作日,22,北向南-直行,6.8907987866531855,2.1515819805569607,23
工作日,22,南向北-右转,0.05890603085553992,0.023286361904486276,23
工作日,22,南向北-左转,0.23562412342215988,0.09314544761794519,23
工作日,22,南向北-直行,4.270687237026648,1.6882612380752569,23
工作日,22,西向东-右转,0.36363636363636365,0.2838736263003125,11
工作日,22,西向东-左转,1.4545454545454546,1.13549450520125,11
工作日,22,西向东-直行,1.6363636363636365,1.277431318351406,11
工作日,23,东向西-右转,1.7246376811594202,1.0229513546364781,23
工作日,23,东向西-左转,0.46376811594202894,0.27507935586863275,23
工作日,23,东向西-直行,1.6376811594202898,0.9713739754111094,23
工作日,23,北向南-右转,1.4205994090333474,0.4536807044482719,23
工作日,23,北向南-左转,1.7982271000422119,0.5742793727193315,23
工作日,23,北向南-直行,6.042043056141832,1.929578692336954,23
工作日,23,南向北-右转,0.11944216570959798,0.05572338435349624,23
工作日,23,南向北-左转,0.1493027071369975,0.06965423044187029,23
工作日,23,南向北-直行,3.6877768662838393,1.720459491914196,23
工作日,23,西向东-右转,0.460431654676259,0.3001647150596903,11
工作日,23,西向东-左转,1.2374100719424461,0.8066926717229178,11
工作日,23,西向东-直行,2.302158273381295,1.5008235752984516,11
工作日,24,东向西-右转,1.9205562659846547,1.007252753670156,23
工作日,24,东向西-左转,0.2845268542199488,0.1492226301733565,23
工作日,24,东向西-直行,1.664482097186701,0.8729523865141353,23
工作日,24,北向南-右转,1.6956521739130432,0.5213913348175601,23
工作日,24,北向南-左转,1.8741418764302058,0.5762746332194084,23
工作日,24,北向南-直行,6.604118993135011,2.030682040868392,23
工作日,24,南向北-右转,0.1605235444561456,0.08192159279272876,23
工作日,24,南向北-左转,0.14593049496013236,0.07447417526611703,23
工作日,24,南向北-直行,3.910937264931548,1.9959078971319366,23
工作日,24,西向东-右转,0.9821045096635648,0.5945699574478986,11
工作日,24,西向东-左转,0.8418038654259127,0.5096313920981989,11
工作日,24,西向东-直行,2.630637079455977,1.5925981003068708,11
工作日,25,东向西-右转,2.8444816053511706,1.6240417422080846,23
工作日,25,东向西-左转,0.1204013377926421,0.0687425076066914,23
工作日,25,东向西-直行,1.339464882943144,0.7647603971244419,23
工作日,25,北向南-右转,1.3761771188138647,0.4353587360037009,23
工作日,25,北向南-左转,1.859046283309958,0.5881161872330697,23
工作日,25,北向南-直行,7.243037467441395,2.291361768440532,23
工作日,25,南向北-右转,0.21967963386727685,0.08030939539867454,23
工作日,25,南向北-左转,0.137299771167048,0.050193372124171555,23
工作日,25,南向北-直行,3.295194508009153,1.2046409309801178,23
工作日,25,西向东-右转,0.4110671936758894,0.35305684794612346,11
工作日,25,西向东-左转,0.4110671936758894,0.35305684794612346,11
工作日,25,西向东-直行,2.723320158102767,2.3390016176430675,11
工作日,26,东向西-右转,1.708074534161491,1.0015762003674324,23
工作日,26,东向西-左转,0.12422360248447208,0.07284190548126782,23
工作日,26,东向西-直行,1.4285714285714288,0.8376819130345797,23
工作日,26,北向南-右转,0.8991638795986624,0.285956386590551,23
工作日,26,北向南-左转,3.1707357859531777,1.0083725211351007,23
工作日,26,北向南-直行,8.234448160535118,2.6187584877239924,23
工作日,26,南向北-右转,0.12359331021436695,0.07512286958894683,23
工作日,26,南向北-左转,0.16242911847574878,0.09872817115697614,23
工作日,26,南向北-直行,3.105281919135971,1.8874620984222892,23
工作日,26,西向东-右转,1.0045781556572924,0.5768983306810463,11
工作日,26,西向东-左转,2.1765860039241334,1.2499463831422668,11
工作日,26,西向东-直行,2.6370176586003926,1.5143581180377466,11
工作日,27,东向西-右转,1.9350215002388917,1.0947670141782588,23
工作日,27,东向西-左转,0.2866698518872432,0.16218770580418654,23
工作日,27,东向西-直行,1.6913521261347346,0.9569074642447002,23
工作日,27,北向南-右转,1.3620975771656156,0.32433419965208504,23
工作日,27,北向南-左转,2.8755393295718554,0.6847055325988463,23
工作日,27,北向南-直行,8.979754397610355,2.1382032421507833,23
工作日,27,南向北-右转,0.12672733400741482,0.06670962018462959,23
工作日,27,南向北-左转,0.14256825075834173,0.0750483227077083,23
工作日,27,南向北-直行,3.817660936973374,2.009627308061966,23
工作日,27,西向东-右转,0.14496314496314494,0.054421356495084935,11
工作日,27,西向东-左转,1.5945945945945945,0.5986349214459343,11
工作日,27,西向东-直行,3.624078624078624,1.3605339123771236,11
工作日,28,东向西-右转,3.3658058188950633,1.6323404277375906,23
工作日,28,东向西-左转,0.4027459954233409,0.19532278622501087,23
工作日,28,东向西-直行,1.970578620464204,0.9556864897438031,23
工作日,28,北向南-右转,1.2576806408960102,0.2841732408549587,23
工作日,28,北向南-左转,3.644707163412927,0.8235224530898803,23
工作日,28,北向南-直行,9.445438282647585,2.13419903335969,23
工作日,28,南向北-右转,0.26313799621928163,0.11395851584046386,23
工作日,28,南向北-左转,0.08771266540642719,0.0379861719468213,23
工作日,28,南向北-直行,4.692627599243856,2.0322601991549383,23
工作日,28,西向东-右转,0.5787720133269872,0.21989982090022012,11
工作日,28,西向东-左转,2.893860066634936,1.0994991045011007,11
工作日,28,西向东-直行,3.4364588291289864,1.3056551865950572,11
工作日,29,东向西-右转,3.56540934830598,1.155344766629708,23
工作日,29,东向西-左转,0.8522890872444573,0.2761780318636752,23
工作日,29,东向西-直行,2.0170841731452156,0.6536213420773647,23
工作日,29,北向南-右转,1.6920805000343428,0.39874629169410564,23
工作日,29,北向南-左转,3.7486091077683907,0.883376400060788,23
工作日,29,北向南-直行,11.037571261762483,2.601052733512321,23
工作日,29,南向北-右转,0.6064585157085886,0.19550542685667563,23
工作日,29,南向北-左转,0.3807995331193464,0.1227592215146568,23
工作日,29,南向北-直行,5.317089777259021,1.7140824633713188,23
工作日,29,西向东-右转,0.7961269499731037,0.3631840992339453,11
工作日,29,西向东-左转,1.5922538999462075,0.7263681984678906,11
工作日,29,西向东-直行,4.338891877353415,1.9793533408250017,11
工作日,30,东向西-右转,6.474273780140498,2.3520229903660272,23
工作日,30,东向西-左转,0.5012340991076514,0.18209210247995042,23
工作日,30,东向西-直行,2.5897095120561993,0.9408091961464108,23
工作日,30,北向南-右转,2.059597030752916,0.5102193520778953,23
工作日,30,北向南-左转,3.0769883351007423,0.7622554175621572,23
工作日,30,北向南-直行,10.124284199363734,2.5080662126238713,23
工作日,30,南向北-右转,0.1988289522860346,0.06634695717344279,23
工作日,30,南向北-左转,0.11598355550018684,0.03870239168450827,23
工作日,30,南向北-直行,5.467796187865952,1.824541322269676,23
工作日,30,西向东-右转,0.886917960088692,0.36244946578558906,11
工作日,30,西向东-左转,2.4390243902439024,0.99673603091037,11
工作日,30,西向东-直行,3.492239467849224,1.4271447715307573,11
工作日,31,东向西-右转,5.91670363797693,2.166419184959287,23
工作日,31,东向西-左转,0.5734250221827861,0.2099613307009,23
工作日,31,东向西-直行,3.7272626441881096,1.3647486495558498,23
工作日,31,北向南-右转,2.3394895472617674,0.5602403955120617,23
工作日,31,北向南-左转,2.487024924116113,0.5955708709047143,23
工作日,31,北向南-直行,16.608268137317772,3.9772020870585987,23
工作日,31,南向北-右转,0.4785243741765481,0.12601342437758145,23
工作日,31,南向北-左转,0.3888010540184453,0.10238590730678492,23
工作日,31,南向北-直行,9.00223978919631,2.37062754610325,23
工作日,31,西向东-右转,2.2876869965477558,0.8441641261712477,11
工作日,31,西向东-左转,2.1242807825086305,0.783866688587587,11
工作日,31,西向东-直行,2.042577675489068,0.7537179697957568,11
工作日,32,东向西-右转,7.6396156407573015,2.134729062656482,23
工作日,32,东向西-左转,0.38892588716582627,0.10867711591705724,23
工作日,32,东向西-直行,4.667110645989915,1.304125391004687,23
工作日,32,北向南-右转,2.1959215082724124,0.4822287500677857,23
工作日,32,北向南-左转,2.7638322431704507,0.6069430819818683,23
工作日,32,北向南-直行,16.431550596383225,3.6084013367141208,23
工作日,32,南向北-右转,0.6873508353221958,0.18520375866812314,23
工作日,32,南向北-左转,0.6730310262529833,0.18134534702920393,23
工作日,32,南向北-直行,10.63961813842482,2.866799847716989,23
工作日,32,西向东-右转,2.0224719101123596,0.7913176117599554,11
工作日,32,西向东-左转,2.831460674157303,1.1078446564639377,11
工作日,32,西向东-直行,4.146067415730337,1.6222011041079085,11
工作日,33,东向西-右转,10.234920634920636,2.587656559011462,23
工作日,33,东向西-左转,1.0568668046928915,0.26720366641966176,23
工作日,33,东向西-直行,6.229951690821256,1.5750952967895853,23
工作日,33,北向南-右转,2.537697914048756,0.6076357094649424,23
工作日,33,北向南-左转,4.132822317165116,0.9895781554143347,23
工作日,33,北向南-直行,18.416436290525258,4.409699148688438,23
工作日,33,南向北-右转,1.0961755233494366,0.2779127484028529,23
工作日,33,南向北-左转,0.42045088566827693,0.10659667062027237,23
工作日,33,南向北-直行,14.700764895330112,3.727076447758809,23
工作日,33,西向东-右转,1.1490909090909092,0.567123523501795,11
工作日,33,西向东-左转,2.1545454545454543,1.0633566065658655,11
工作日,33,西向东-直行,3.8781818181818184,1.914041891818558,11
工作日,34,东向西-右转,9.302745098039217,1.852637389389586,23
工作日,34,东向西-左转,1.0599829497016198,0.21109511483299623,23
工作日,34,东向西-直行,7.419880647911339,1.4776658038309736,23
工作日,34,北向南-右转,1.2279286795834492,0.18099560375708262,23
工作日,34,北向南-左转,3.668242637742962,0.5406957276793866,23
工作日,34,北向南-直行,16.97339390006489,2.5018632823130904,23
工作日,34,南向北-右转,1.0887259858442873,0.28642211643799675,23
工作日,34,南向北-左转,0.4175935288169868,0.10986053781183436,23
工作日,34,南向北-直行,16.45020222446916,4.327720471659046,23
工作日,34,西向东-右转,2.1140017538731364,0.9344256847816061,11
工作日,34,西向东-左转,3.137971353405437,1.3870381258476967,11
工作日,34,西向东-直行,5.020754165448699,2.2192610013563145,11
工作日,35,东向西-右转,9.500405883689968,1.8815967237591595,23
工作日,35,东向西-左转,1.3653277916680195,0.27040911000131623,23
工作日,35,东向西-直行,8.177744585511576,1.619637898445385,23
工作日,35,北向南-右转,3.040917129093238,0.6068084923493418,23
工作日,35,北向南-左转,4.477834014269163,0.8935421755473824,23
工作日,35,北向南-直行,16.30733581315934,3.2540938930382293,23
工作日,35,南向北-右转,0.9366967459666394,0.19102742244129617,23
工作日,35,南向北-左转,0.42302433688815966,0.08627044884445632,23
工作日,35,南向北-直行,17.857670221493027,3.641845376219549,23
工作日,35,西向东-右转,2.609763227126571,1.1440072295589843,11
工作日,35,西向东-左转,3.6246711487869048,1.5888989299430336,11
工作日,35,西向东-直行,5.038292896813797,2.2085695126208162,11
工作日,36,东向西-右转,14.489637305699482,2.512274067977436,23
工作日,36,东向西-左转,2.198242847488173,0.381140561654301,23
工作日,36,东向西-直行,9.181685064203648,1.5919590532511971,23
工作日,36,北向南-右转,3.6148923201950423,0.6154389028029628,23
工作日,36,北向南-左转,5.52092645266152,0.9399430515536158,23
工作日,36,北向南-直行,18.994616009752132,3.2338516892737497,23
工作日,36,南向北-右转,0.9397543380775979,0.2938933165721717,23
工作日,36,南向北-左转,0.3222014873408907,0.10076342282474461,23
工作日,36,南向北-直行,19.694565913711944,6.159164220162512,23
工作日,36,西向东-右转,3.1672658791302855,1.3859877307926267,11
工作日,36,西向东-左转,4.65588084232152,2.0374019642651615,11
工作日,36,西向东-直行,8.995035096730014,3.93620515545106,11
工作日,37,东向西-右转,18.168582775919734,2.9672678086021467,23
工作日,37,东向西-左转,2.62876254180602,0.4293258622845609,23
工作日,37,东向西-直行,13.376567725752508,2.184642538812582,23
工作日,37,北向南-右转,6.4693418307846455,1.2152152366708608,23
工作日,37,北向南-左转,5.496624562671441,1.0324979099160536,23
工作日,37,北向南-直行,28.903598823935223,5.429314852142844,23
工作日,37,南向北-右转,1.088598149437867,0.2267571692817706,23
工作日,37,南向北-左转,0.60630783006666,0.12629513225820133,23
工作日,37,南向北-直行,22.392050542234603,4.664308861808572,23
工作日,37,西向东-右转,3.8669623059866964,1.6250699389649357,11
工作日,37,西向东-左转,4.1086474501108645,1.726636810150244,11
工作日,37,西向东-直行,11.842572062084257,4.976776688080116,11
工作日,38,东向西-右转,24.369787642527687,3.9410556778082553,23
工作日,38,东向西-左转,3.4552223080705207,0.5587748114615357,23
工作日,38,东向西-直行,20.783685701575706,3.361115153791358,23
工作日,38,北向南-右转,5.884901893957837,0.8177898149887955,23
工作日,38,北向南-左转,9.6927795900482,1.3469479305697813,23
工作日,38,北向南-直行,35.94405764642875,4.994931909196272,23
工作日,38,南向北-右转,1.7805558308439398,0.32558245328336877,23
工作日,38,南向北-左转,1.026743873260374,0.1877446263458843,23
工作日,38,南向北-直行,37.10574377415656,6.784948205284807,23
工作日,38,西向东-右转,2.3652453740949317,0.8376644367647395,11
工作日,38,西向东-左转,5.462590506838295,1.9346059610995172,11
工作日,38,西向东-直行,20.808527755430408,7.369452604394554,11
工作日,39,东向西-右转,36.310462363073405,3.196224475311612,23
工作日,39,东向西-左转,7.802669580828975,0.6868291358464556,23
工作日,39,东向西-直行,41.10425936044545,3.6181979313218515,23
工作日,39,北向南-右转,9.882101283454382,1.1051486794584326,23
工作日,39,北向南-左转,13.070341259576162,1.4617002972107156,23
工作日,39,北向南-直行,46.39538354392597,5.188552048377108,23
工作日,39,南向北-右转,3.1908497150541075,0.4768368453993279,23
工作日,39,南向北-左转,1.1882243708778895,0.17756685874703002,23
工作日,39,南向北-直行,50.01223026189409,7.473769133330053,23
工作日,39,西向东-右转,4.63295269168026,1.6378518552136005,11
工作日,39,西向东-左转,6.81781106332493,2.4102479005700146,11
工作日,39,西向东-直行,53.094690790449356,18.770154499805862,11
工作日,40,东向西-右转,41.342482106300515,4.967576704499454,23
工作日,40,东向西-左转,11.03137810695073,1.3254941191414933,23
工作日,40,东向西-直行,55.40874848240093,6.657733018518918,23
工作日,40,北向南-右转,9.262698747713522,1.1243517246442467,23
工作日,40,北向南-左转,13.56080859246752,1.6460773413661003,23
工作日,40,北向南-直行,52.828666572862446,6.4126022004673375,23
工作日,40,南向北-右转,3.023342878246704,0.27941116487184736,23
工作日,40,南向北-左转,1.2496483896753043,0.11548994814703023,23
工作日,40,南向北-直行,53.46613916686061,4.941231222333692,23
工作日,40,西向东-右转,3.92144993334054,1.3542444979116817,11
工作日,40,西向东-左转,8.023492955716499,2.7708555187535064,11
工作日,40,西向东-直行,53.14596620185205,18.353576748013577,11
工作日,41,东向西-右转,55.69519724442711,5.192722274147912,23
工作日,41,东向西-左转,15.938788154502719,1.4860473500000524,23
工作日,41,东向西-直行,58.19210155759191,5.425520276217727,23
工作日,41,北向南-右转,12.084437986662198,1.3944257861720804,23
工作日,41,北向南-左转,9.116083603442494,1.0519067630262022,23
工作日,41,北向南-直行,60.88643493163444,7.0256982567552555,23
工作日,41,南向北-右转,2.663738689031119,0.3525425586702308,23
工作日,41,南向北-左转,1.1230898256455528,0.14863956527717845,23
工作日,41,南向北-直行,67.1262149635842,8.88407247848982,23
工作日,41,西向东-右转,5.4136949606562865,2.1599873026379797,11
工作日,41,西向东-左转,10.1650761761259,4.055720839527696,11
工作日,41,西向东-直行,31.330319772308723,12.500352049309159,11
工作日,42,东向西-右转,56.01942645698428,9.384514801577572,23
工作日,42,东向西-左转,13.654024051803887,2.2873563497413167,23
工作日,42,东向西-直行,51.543940795559664,8.634770220273472,23
工作日,42,北向南-右转,19.116419140969416,1.4313578869635342,23
工作日,42,北向南-左转,10.235998671720237,0.7664289698647004,23
工作日,42,北向南-直行,75.69106044817991,5.667431517702211,23
工作日,42,南向北-右转,2.299167742861243,0.2084858159230995,23
工作日,42,南向北-左转,1.5092696226144355,0.13685878713970334,23
工作日,42,南向北-直行,81.66982350408954,7.4057231545689906,23
工作日,42,西向东-右转,6.667806337383235,2.4068695569243115,11
工作日,42,西向东-左转,16.961963489834545,6.122738346561846,11
工作日,42,西向东-直行,19.915684718236765,7.188939334497615,11
工作日,43,东向西-右转,59.48883587970563,8.529264318374222,23
工作日,43,东向西-左转,9.106097772970466,1.3055948005383684,23
工作日,43,东向西-直行,48.535501129932584,6.958820286869502,23
工作日,43,北向南-右转,30.828458498023718,2.194835482275167,23
工作日,43,北向南-左转,16.496442687747034,1.1744660455438263,23
工作日,43,北向南-直行,78.15335968379448,5.564137010094162,23
工作日,43,南向北-右转,1.6617728443751787,0.15343361866032065,23
工作日,43,南向北-左转,2.156184599726472,0.19908329032785416,23
工作日,43,南向北-直行,90.05160777328966,8.314580475667134,23
工作日,43,西向东-右转,5.62077922077922,2.2861817703757756,11
工作日,43,西向东-左转,22.576796536796536,9.182830111009366,11
工作日,43,西向东-直行,20.984242424242424,8.535078609402898,11
工作日,44,东向西-右转,62.631040088547614,13.811739242308267,23
工作日,44,东向西-左转,5.44733838331431,1.2012768302838994,23
工作日,44,东向西-直行,49.399882397703294,10.89393203933928,23
工作日,44,北向南-右转,28.596853869600256,6.6492560595929895,23
工作日,44,北向南-左转,16.806642609396352,3.9078309355820235,23
工作日,44,北向南-直行,73.55302526013384,17.10233234545594,23
工作日,44,南向北-右转,1.7872456007605302,0.4525871957635519,23
工作日,44,南向北-左转,3.4702352081433627,0.878773471774229,23
工作日,44,南向北-直行,94.87295397370481,24.02483697511521,23
工作日,44,西向东-右转,3.938736826142998,1.524952937058495,11
工作日,44,西向东-左转,17.10432936538024,6.622249328522539,11
工作日,44,西向东-直行,22.684206535749485,8.78259932268874,11
工作日,45,东向西-右转,34.20657341693654,12.770889019022832,23
工作日,45,东向西-左转,2.662440570522979,0.9940116664552454,23
工作日,45,东向西-直行,36.174464273410045,13.50559329422888,23
工作日,45,北向南-右转,25.233403388939973,10.917475682888522,23
工作日,45,北向南-左转,14.447274399054251,6.25075280193183,23
工作日,45,北向南-直行,32.884539603310124,14.227813661453323,23
工作日,45,南向北-右转,1.3789596475531445,0.5426757263930273,23
工作日,45,南向北-左转,3.8009785156913596,1.4958369381346264,23
工作日,45,南向北-直行,62.6896270541468,24.67087340755993,23
工作日,45,西向东-右转,1.0033778822147157,0.5056607093097131,11
工作日,45,西向东-左转,6.736965780584521,3.395150476793788,11
工作日,45,西向东-直行,14.441474519018946,7.277902351850513,11
工作日,46,东向西-右转,17.07766891202286,6.087866805205289,23
工作日,46,东向西-左转,1.8248622167789346,0.65052895514215,23
工作日,46,东向西-直行,26.445294958154726,9.427248774934991,23
工作日,46,北向南-右转,19.016291945309867,7.872523386555888,23
工作日,46,北向南-左转,9.296330839600738,3.8485726951603643,23
工作日,46,北向南-直行,23.252594606393746,9.626303348907445,23
工作日,46,南向北-右转,1.1830131445904954,0.5130640950839519,23
工作日,46,南向北-左转,2.622345803842265,1.137292077436094,23
工作日,46,南向北-直行,43.67290192113246,18.940616176849236,23
工作日,46,西向东-右转,1.7148325358851677,0.7343937450390323,11
工作日,46,西向东-左转,5.78755980861244,2.4785788895067338,11
工作日,46,西向东-直行,12.861244019138754,5.507953087792743,11
工作日,47,东向西-右转,16.616633532140494,5.050763276173616,23
工作日,47,东向西-左转,1.8687872763419484,0.5680333581451115,23
工作日,47,东向西-直行,28.514579191517566,8.667242323030827,23
工作日,47,北向南-右转,16.844523577048992,6.64583439188684,23
工作日,47,北向南-左转,8.616621675951984,3.399599900465192,23
工作日,47,北向南-直行,23.58233300786859,9.304168148641576,23
工作日,47,南向北-右转,1.5001019818472314,0.4619927912864064,23
工作日,47,南向北-左转,2.87690791039195,0.8860135723300947,23
工作日,47,南向北-直行,48.18820749906517,14.840727336529081,23
工作日,47,西向东-右转,2.6123114553607834,1.166202731389121,11
工作日,47,西向东-左转,8.707704851202609,3.8873424379637362,11
工作日,47,西向东-直行,12.952710966163885,5.782421876471058,11
工作日,48,东向西-右转,16.406974177885676,3.2689128343747296,23
工作日,48,东向西-左转,2.595453542264401,0.5171161545903525,23
工作日,48,东向西-直行,29.693224453762962,5.916055054301533,23
工作日,48,北向南-右转,15.847759470622197,3.5821283838306743,23
工作日,48,北向南-左转,11.286583470266908,2.551148702140788,23
工作日,48,北向南-直行,18.430874450415242,4.165999530093824,23
工作日,48,南向北-右转,1.4633474819318575,0.4639611785863682,23
工作日,48,南向北-左转,2.0730755994034644,0.6572783363306883,23
工作日,48,南向北-直行,42.680968223012506,13.532201042102406,23
工作日,48,西向东-右转,3.344392833443928,1.1821294337795152,11
工作日,48,西向东-左转,8.904445919044461,3.1474196174379587,11
工作日,48,西向东-直行,16.38752488387525,5.7924342255196235,11
工作日,49,东向西-右转,21.410427345887225,5.405417641437549,23
工作日,49,东向西-左转,2.5742742556638603,0.6499182501435175,23
工作日,49,东向西-直行,27.406602746275,6.919251614332818,23
工作日,49,北向南-右转,15.780139839053165,3.7686307061161415,23
工作日,49,北向南-左转,8.322402517856807,1.9875655093900197,23
工作日,49,北向南-直行,25.767022860481333,6.153709317384164,23
工作日,49,南向北-右转,0.8780998389694041,0.2642709973077919,23
工作日,49,南向北-左转,2.6557165861513687,0.7992586260040534,23
工作日,49,南向北-直行,42.72705314009662,12.859039990952313,23
工作日,49,西向东-右转,2.557367749255425,0.9271163781393846,11
工作日,49,西向东-左转,10.183803715784995,3.691909862947906,11
工作日,49,西向东-直行,16.531555807686853,5.993145158686735,11
工作日,50,东向西-右转,29.124182873434478,7.699919276439101,23
工作日,50,东向西-左转,3.498584665512677,0.9249639594457929,23
工作日,50,东向西-直行,32.89897159148762,8.697906706367457,23
工作日,50,北向南-右转,15.973816503608473,3.6476766109804886,23
工作日,50,北向南-左转,14.108948775003238,3.2218275726702648,23
工作日,50,北向南-直行,39.48245211269264,9.015955396951771,23
工作日,50,南向北-右转,1.430456177050895,0.3796440694076187,23
工作日,50,南向北-左转,3.0504908835904634,0.8096024130740784,23
工作日,50,南向北-直行,58.56253120022821,15.542536721049258,23
工作日,50,西向东-右转,5.411395508482887,2.2169184659162426,11
工作日,50,西向东-左转,14.575855643816807,5.97137715819375,11
工作日,50,西向东-直行,20.467294302245758,8.384957746086434,11
工作日,51,东向西-右转,40.582236227373194,6.5312969875745654,23
工作日,51,东向西-左转,6.230917444790278,1.0028026082390857,23
工作日,51,东向西-直行,44.57815067566262,7.17439866024963,23
工作日,51,北向南-右转,18.777006454755814,3.8001233418676033,23
工作日,51,北向南-左转,19.67409572524662,3.981677834312676,23
工作日,51,北向南-直行,60.94020216782365,12.33318448678612,23
工作日,51,南向北-右转,2.4353189989425448,0.44452286871452673,23
工作日,51,南向北-左转,3.6302891909702533,0.6626427856614062,23
工作日,51,南向北-直行,79.76047876660894,14.55881420330248,23
工作日,51,西向东-右转,10.616577003738488,3.9745918942844884,11
工作日,51,西向东-左转,20.360080240722166,7.622325902525843,11
工作日,51,西向东-直行,38.659706391902986,14.473267193989896,11
工作日,52,东向西-右转,39.85883875463528,4.905791822227254,23
工作日,52,东向西-左转,6.189592095766657,0.7618097073338173,23
工作日,52,东向西-直行,47.1689604539459,5.805515355888744,23
工作日,52,北向南-右转,22.550089580862505,2.37358227313049,23
工作日,52,北向南-左转,16.275013247874032,1.713078912684308,23
工作日,52,北向南-直行,67.69663630169825,7.125627386094282,23
工作日,52,南向北-右转,3.0041729311773193,0.31522641190010114,23
工作日,52,南向北-左转,4.361388113282809,0.45763834417984217,23
工作日,52,南向北-直行,79.06922156423552,8.296695155847834,23
工作日,52,西向东-右转,11.518565941101151,4.0260499606106475,11
工作日,52,西向东-左转,19.1606914212548,6.697179261400404,11
工作日,52,西向东-直行,32.22983354673496,11.265197485939407,11
工作日,53,东向西-右转,35.95187498150176,4.9418281309972585,23
工作日,53,东向西-左转,8.007340101222363,1.100662999830842,23
工作日,53,东向西-直行,35.51904578684109,4.882332833709108,23
工作日,53,北向南-右转,18.489219186432052,2.099100547696936,23
工作日,53,北向南-左转,17.718205140227607,2.0115665101396645,23
